,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13,feature 14,feature 15,feature 16,feature 17,feature 18,feature 19,feature 20,target
14,-0.1190027001067544,-1.7460248163192782,1.5598548119496725,1.1049193578765861,1.4849872592508264,5.1259263837766635,-0.1411910562367653,0.8567253306621117,-4.31925799478338,2.1661712484119935,-1.7307570568801947,3.6889586132320185,2.9729526843806573,-0.4622052168139903,1.072015034692888,-4.31925799478338,1.4849872592508264,-0.1190027001067544,1.1049193578765861,3.6889586132320185,0.0
15,-2.0679392526036082,-1.4141424178913988,-1.6514971071200983,0.9872823493212831,-3.4991324412008216,-2.650996416412242,-0.1193878150088784,2.979846987601976,-0.43101498333720667,0.6845780262926344,-0.674746407828205,4.549900111888892,2.8326343065604207,0.8332363905743041,0.1425722884571181,-0.43101498333720667,-3.4991324412008216,-2.0679392526036082,0.9872823493212831,4.549900111888892,0.0
16,-3.907510783462043,-0.4833485069780159,-0.6315981956986829,-0.4220969485998616,-0.48615058887774554,-0.09853727761829045,0.3495378324099663,-0.3157291446207535,-2.5397167274419026,2.0995252265401945,1.2314633797797248,2.044368371517388,0.17446795645542423,-1.6840508446162836,0.5054751325093179,-2.5397167274419026,-0.48615058887774554,-3.907510783462043,-0.4220969485998616,2.044368371517388,0.0
17,1.3026729990955803,-4.094226718814857,1.6083087743580173,6.504960875748017,-1.0288440227423983,0.4813666801965738,-2.024666056194337,-0.10340220177324322,-3.2228890449626166,1.6217481821123774,-1.2520351143249475,-2.0343360987009373,-1.3421582575056354,2.3083118601423465,-2.446143086172923,-3.2228890449626166,-1.0288440227423983,1.3026729990955803,6.504960875748017,-2.0343360987009373,0.0
18,-3.1230670810690726,-2.739666001030127,2.811901663520912,4.4733133373831135,-2.268807585525515,-2.7450457568156468,-0.8740252713120987,1.9763277885616757,1.507823806215502,0.9471073790461803,-2.6485678726118116,0.14128147770944288,1.0955141764428562,1.6384124582473616,-2.082754463293501,1.507823806215502,-2.268807585525515,-3.1230670810690726,4.4733133373831135,0.14128147770944288,0.0
19,-1.5653029402677157,2.9433372375543465,-4.255641645343001,-0.25596362728447364,-1.9990848196349926,0.8286547438973952,-0.4717019777115108,2.8993663502322446,-1.3660577225344228,-0.12246540908757808,-0.06625916243306074,1.221373649371094,2.0445574032744767,-3.187029292181007,1.7133717342405368,-1.3660577225344228,-1.9990848196349926,-1.5653029402677157,-0.25596362728447364,1.221373649371094,0.0
20,-2.8608915977430387,-2.959102644307672,0.3689153307217532,0.34489964794187344,-0.38722118148744145,-1.1690106516934788,-1.3389564738839095,0.9782995334280098,-0.5438210206083982,1.5708542557219096,-1.6461056131306049,1.3869523272905608,0.8777007742241754,-1.265573369626346,0.042922709317208874,-0.5438210206083982,-0.38722118148744145,-2.8608915977430387,0.34489964794187344,1.3869523272905608,0.0
21,-0.8304361590031432,0.5284659788288897,2.0067410811672675,8.780552177890609,-2.5613218816985066,1.560594221535964,-2.6794910287434606,-0.7548040269514518,-5.743772218007449,-2.9296088800481512,-1.3173639675183781,-0.7661891109772891,-7.018644118690711,-2.538473235642791,0.7559058634070432,-5.743772218007449,-2.5613218816985066,-0.8304361590031432,8.780552177890609,-0.7661891109772891,0.0
22,-3.7802384456415705,-2.823256344054526,0.7633939364119797,1.2428803381385483,0.15711472384464753,-2.2507956642699662,-0.9256900519692256,1.4504887119182586,-1.7952267319370667,0.9974403509188683,-2.0805746403751355,-1.072013434490196,-1.6079178445645446,-2.542270088451385,-0.9764376086876141,-1.7952267319370667,0.15711472384464753,-3.7802384456415705,1.2428803381385483,-1.072013434490196,0.0
23,1.2306475468206655,-1.5082312178438662,1.9353831987349697,-1.7179023932921926,2.792947977645362,1.9427451837007426,-3.0872348971207035,0.7025663290176933,-1.6858366320460378,1.6128033672211841,0.071720386102188,-0.6808552179740353,1.0880340907702848,-3.544863492967346,1.5575290912449749,-1.6858366320460378,2.792947977645362,1.2306475468206655,-1.7179023932921926,-0.6808552179740353,0.0
24,0.722636762753192,-1.0726355423553027,-2.509306178803124,-2.7013857583277487,0.9560065979693033,2.92304200278636,2.3487144210399236,-2.2544698780309447,-2.080252313118865,1.578374141011908,0.0885875674977219,0.13356489525895876,1.2058228707607364,0.8887607774827491,-0.3260463094718631,-2.080252313118865,0.9560065979693033,0.722636762753192,-2.7013857583277487,0.13356489525895876,0.0
25,0.25255632668304107,0.1045204768619501,-1.9038252627277372,3.1024583728047648,-2.139547597453617,7.2459591429396495,1.6594246279644964,1.06921290235715,-1.3937911437324346,2.1883797628332218,-0.8558731665389739,3.5238015054525937,0.9204808429398886,-0.018932191133651632,-1.3206873762432614,-1.3937911437324346,-2.139547597453617,0.25255632668304107,3.1024583728047648,3.5238015054525937,0.0
26,2.832655472343315,-1.83056424531173,-1.1810014868654892,3.025578555929723,0.6869306325824378,7.508014233903283,3.3675512148265643,-1.3050889020199552,-5.213450947775869,0.7675824730060252,-2.9275260256542444,2.627445724559698,-0.04011989077469735,1.3588897627593979,-1.1356002020675244,-5.213450947775869,0.6869306325824378,2.832655472343315,3.025578555929723,2.627445724559698,0.0
27,-0.07184415172597591,2.9456699161031032,-2.7394663908999863,-2.0592304565008654,-2.5095959595976858,2.230536235756393,0.6721057078714507,-0.02045371417523767,3.285589099888062,1.1858762508601943,1.869768655692274,2.473313654564754,2.918863635182082,1.970770462546549,-0.9319327769827859,3.285589099888062,-2.5095959595976858,-0.07184415172597591,-2.0592304565008654,2.473313654564754,0.0
28,0.3051620997214135,-0.8656626277975943,0.9622182657196467,1.4236027898777617,1.313906552015772,4.492279809605195,0.2021492150609212,-0.2856737296450955,-2.2437299388158163,0.22835355916446298,-2.6355468338860732,-0.7712282086302948,-0.6317213408454514,-1.0031268426770221,-1.1376563003349007,-2.2437299388158163,1.313906552015772,0.3051620997214135,1.4236027898777617,-0.7712282086302948,0.0
29,-0.29109216705484375,-0.1437114747283046,-2.6934150377139097,-3.6738670618771083,0.1579930896862778,1.4280749616412793,-4.7954427734079275,3.2555672230584314,1.626872119297147,3.1934146932592182,0.03535262228506264,-0.4927397831980116,4.973150902085008,-3.6633545493856148,0.7029543897233248,1.626872119297147,0.1579930896862778,-0.29109216705484375,-3.6738670618771083,-0.4927397831980116,0.0
30,-1.4280980978095905,-1.9607531556952211,-0.5523296248434385,5.381265889278365,0.32115824269279547,7.301227921497079,5.3908811195264486,-2.729304269111355,-2.777813470415748,4.400361011646529,-0.45128280412053456,1.3726385580415212,-3.057336533386624,1.193387772160773,-1.6494363168082908,-2.777813470415748,0.32115824269279547,-1.4280980978095905,5.381265889278365,1.3726385580415212,0.0
31,-0.9133830280061196,0.3199391761797734,-4.932563066348793,2.5360027639666893,-3.5670968434255452,0.9680354747267088,5.646195275183116,0.764499977859709,1.9198984293369041,1.1536271435482193,-0.41425612642952336,5.3816022336373175,2.409546052423974,2.9355377115228656,-2.586907858875519,1.9198984293369041,-3.5670968434255452,-0.9133830280061196,2.5360027639666893,5.3816022336373175,0.0
32,-1.6119791595457884,1.2104636985952477,-0.11725957503180273,1.6683569860318208,-4.5737484988577695,-1.9624212374038073,-3.2711408452282895,0.5524018531205844,-1.2307861470676515,-2.8527232243065073,-0.2092609779802841,-0.543571976701124,-1.523883832676669,-1.2344746064031031,0.9205572017303394,-1.2307861470676515,-4.5737484988577695,-1.6119791595457884,1.6683569860318208,-0.543571976701124,0.0
33,-0.37117131029912187,0.21353762648138908,-6.167515230060036,-0.07527901659124892,-1.8280649184755715,4.577640619227003,2.671465597786451,-0.32401969638351247,0.36777394858094303,1.6001732726227358,-0.10797395182564617,0.47361120509600685,-3.7448413927732744,-4.494982928499187,-0.3111105290786622,0.36777394858094303,-1.8280649184755715,-0.37117131029912187,-0.07527901659124892,0.47361120509600685,0.0
34,0.22327270545621802,-1.3179522596291808,-3.534873532350846,0.16504358258426732,-0.4258906083184266,1.5519657387397394,1.0783232649346455,2.761603909660457,-4.959266519507923,1.6133907487222265,-0.6530587113284779,3.106273736466309,2.05534312568225,-4.089335861473831,4.059511003762347,-4.959266519507923,-0.4258906083184266,0.22327270545621802,0.16504358258426732,3.106273736466309,0.0
35,2.9032977176018435,-1.9399614256235174,-0.5109385909416286,-1.4933325136659406,2.0414619922071826,3.9722133320556487,-3.2033109009348797,-0.28925445359957425,-0.6182680615986376,2.54939710228899,1.2875314020955209,0.47203079576597773,4.1648748625825185,0.9039523343217835,-3.532225111589929,-0.6182680615986376,2.0414619922071826,2.9032977176018435,-1.4933325136659406,0.47203079576597773,0.0
36,-5.041394386356405,-3.792359752430663,3.7769341461046313,2.789576666494992,-0.42503621899467237,-1.162483528724131,-2.780657981123512,-0.5397491294880896,-3.8641677529846974,3.3652294085698875,-0.9179453055426243,1.5271065166242301,-1.0054560479373946,-1.144495359128689,-0.3923927900611298,-3.8641677529846974,-0.42503621899467237,-5.041394386356405,2.789576666494992,1.5271065166242301,0.0
37,-0.9606020943600877,-1.4615465988048069,-0.012840880646169284,3.3947414836518366,-0.937393927850382,0.7094334625770534,-1.8347752984545855,-0.360412402193077,0.1951365407542165,1.5953744811294364,0.0614338192263586,-2.7532034904298204,-0.33996026321485373,1.358497871303312,-3.9805692218249304,0.1951365407542165,-0.937393927850382,-0.9606020943600877,3.3947414836518366,-2.7532034904298204,9.0
38,2.6400621974828984,-1.558844941130661,3.056236025461704,1.1522441429251458,-0.2939716407381959,5.9273754273288635,-3.7427830307219474,1.2733042926002944,-5.203819256543624,-0.1785432002525693,-2.6836077728955496,2.677382720810829,0.6183475714746258,-0.7683946023679358,3.1585541866704236,-5.203819256543624,-0.2939716407381959,2.6400621974828984,1.1522441429251458,2.677382720810829,0.0
39,0.6567334687550337,0.07326255475328436,-2.337036712917593,-1.929229180849331,-0.557337069879078,2.321880086080973,-2.257042270681665,1.3093078456097746,-3.9141782827276534,-0.36783189688025253,-0.5238021249310651,1.1659194923880183,1.150138276372132,-1.8109558740915181,0.8656654004099411,-3.9141782827276534,-0.557337069879078,0.6567334687550337,-1.929229180849331,1.1659194923880183,0.0
40,2.2089877857756806,-1.2590799413916838,4.481729476188703,-0.08244854386181566,1.6227448629470875,3.763461901117578,-4.200231353968233,-0.07870774562969007,-2.608649460493842,-1.253898412092743,-2.3570739555900895,-0.03973781262172693,0.40976084551991343,-1.1472023992166183,0.91911596821572,-2.608649460493842,1.6227448629470875,2.2089877857756806,-0.08244854386181566,-0.03973781262172693,0.0
41,0.02297725616109103,-0.39444876960127384,-1.4047216430277918,4.287813144508826,-2.448937958211229,2.23751247546865,-2.617774988577175,0.37278790667242134,-3.2626595355697816,-1.6549050130126393,-2.1683102634350244,-1.0538608053319916,-1.3656197540780215,-1.5008044106930574,-1.3086887395194826,-3.2626595355697816,-2.448937958211229,0.02297725616109103,4.287813144508826,-1.0538608053319916,0.0
42,-4.887782882271784,-1.5385597660410388,-2.512732908861259,2.2686225672496785,-1.37287617245625,-0.7696229297612291,-0.3321209966290134,0.98801788572688,-0.04599945669707406,1.3757629181547224,-2.6365506341517415,-0.45684508069971774,0.26806556645213375,-2.845181440485458,-1.6513362986406848,-0.04599945669707406,-1.37287617245625,-4.887782882271784,2.2686225672496785,-0.45684508069971774,0.0
43,-1.9962200808118806,-4.258787482071216,1.1668051037054563,1.7783018446712395,-1.0915078439220525,-0.5731472410872891,-1.1570546303821125,1.556341025345283,-3.907799008472216,1.6154659983328863,-3.0336390137124525,-0.10849732845261739,-0.2700284184188513,0.31678381309643044,-0.22378023068150865,-3.907799008472216,-1.0915078439220525,-1.9962200808118806,1.7783018446712395,-0.10849732845261739,0.0
44,2.1833148270907246,-3.9969546561154226,-0.14173877810444668,-1.5102821293079285,2.9690814257617313,2.172390290354775,-2.3326729194750273,0.9065499273678808,-0.25191043745172337,3.026044093559299,-0.00963200170711076,-1.3294295956687665,1.7406390746148106,-2.2141846213997836,-2.948277600649456,-0.25191043745172337,2.9690814257617313,2.1833148270907246,-1.5102821293079285,-1.3294295956687665,7.0
45,-0.44817736525965346,0.6285274617169034,-5.332936649762429,-0.5734918069407162,-4.6517256974787475,2.0162891238062883,-2.9417090304610416,0.39174419288997975,4.857784204960868,0.48856696093258,0.27751148161188577,-0.15489239275713063,0.3730836846776797,-2.276765731208812,0.3188093100791807,4.857784204960868,-4.6517256974787475,-0.44817736525965346,-0.5734918069407162,-0.15489239275713063,0.0
46,3.8254168933080592,-1.4504978617669189,0.45425273499389696,-0.08962701215288638,2.2851635489003184,6.710215106285923,1.586282450044243,-1.5526446578826532,2.632638876572559,2.1698202084479616,-1.0396576889524507,-0.1324058344286636,1.2880273172720154,1.247865312466386,-2.246026245493727,2.632638876572559,2.2851635489003184,3.8254168933080592,-0.08962701215288638,-0.1324058344286636,0.0
47,-1.2064392381530733,0.7097080679789349,1.4123269575883937,5.599855539201257,-1.991688818768984,4.664349357955517,-0.1749914234340667,2.2157672114954465,-4.3843746980408,-0.476470763107091,-2.257414964702103,2.755184113723811,-1.535080237025658,-0.5901318783970373,-0.34395283443790914,-4.3843746980408,-1.991688818768984,-1.2064392381530733,5.599855539201257,2.755184113723811,0.0
48,-1.2791514496009004,0.42444975861428746,-2.6549174672545712,-1.4578762510381975,-4.098722511659336,-3.665518457089326,-3.9538950068158387,1.614822068051994,-2.8990450839299067,-5.345399722921094,-1.532355534798828,-2.6737580513369124,-3.972333457919488,-4.276448704706141,2.2137911609333503,-2.8990450839299067,-4.098722511659336,-1.2791514496009004,-1.4578762510381975,-2.6737580513369124,0.0
49,-0.639804458762785,-4.1447605765257425,0.7768705611716755,-0.8880009438494998,2.11015012173053,-3.1914803337152353,-4.660110377396263,-0.5406251543084297,-0.3170998622384045,1.9126978105614305,0.9010128103201522,-1.3207899118782374,1.114191124606928,-1.9250965626630223,-3.7635350559622807,-0.3170998622384045,2.11015012173053,-0.639804458762785,-0.8880009438494998,-1.3207899118782374,0.0
50,0.5601046791369586,2.7492787307864215,1.1386306209303192,1.1089786764320078,-2.4135933895655595,0.1334648607989719,-0.018136767456476743,-0.6926942409261664,-3.007837050804533,-0.12114702944060629,-2.292384815555506,-0.3789236611547744,2.2503155161030084,-1.8373927242521164,0.7193943808393087,-3.007837050804533,-2.4135933895655595,0.5601046791369586,1.1089786764320078,-0.3789236611547744,1.0
51,-3.0387767487947968,-0.7463408671665701,0.06062765329577524,1.4977163991869937,-1.0453621154167898,2.087245580338466,-1.5210479807966952,2.927238453214461,-0.05797434864952222,3.6446477520998,-0.5982670530473077,5.424057494595866,-1.2002991168618604,3.2290176313783023,2.576919787414125,-0.05797434864952222,-1.0453621154167898,-3.0387767487947968,1.4977163991869937,5.424057494595866,1.0
52,-2.8417705372574398,0.3256819365086151,1.2546247857758286,-2.896007897093468,-0.8032295161193161,1.1325186497821704,-1.050028031751618,-3.5161696157442655,1.2231597051197864,0.21031112820213238,-1.3482683958143729,-1.0300374744435348,-0.953568126019519,5.2597577347579705,0.4640422667364743,1.2231597051197864,-0.8032295161193161,-2.8417705372574398,-2.896007897093468,-1.0300374744435348,1.0
53,-0.9880074850565845,1.3430930716973863,-1.323631256399289,1.9816234877299435,0.17467868824600274,1.0310126643004234,-0.38983428519864105,-1.9649757529467906,1.8573763764191784,-1.026600750496176,-0.3965157456184738,2.8356500425732203,-0.9763222408301255,4.436212201721137,-0.6161938422020568,1.8573763764191784,0.17467868824600274,-0.9880074850565845,1.9816234877299435,2.8356500425732203,1.0
54,-1.536026341302513,-2.4756085143017237,-2.7779239237366635,-0.416856065989732,0.7198111188113872,-2.0725950611288955,-4.392761947406607,-1.5627702103254846,-2.7946860652952537,0.667776908318789,0.3541566643957912,0.10755506704908357,-0.26117224377418236,2.155852935660165,2.089100000869222,-2.7946860652952537,0.7198111188113872,-1.536026341302513,-0.416856065989732,0.10755506704908357,1.0
55,-0.9488210589383608,0.00175373438398152,-0.48279673425161207,0.9136893689188625,-2.7563435443889075,1.7807172509634839,-3.5869221205996737,-1.644734095939115,-3.347773180013813,0.00108521926381977,0.926683832423171,-0.184279021905567,1.8281429664770046,-0.7425906708481624,-0.9117441834014635,-3.347773180013813,-2.7563435443889075,-0.9488210589383608,0.9136893689188625,-0.184279021905567,1.0
56,-1.3511947430677682,0.6607032057925152,1.261850736503967,0.14982693802406832,-1.5606582188138423,0.20708546408062456,1.6822335474857528,-0.277952944274227,-1.6555560793151458,1.990595850057626,-3.20280398413746,2.396566070275909,0.01658704678176215,4.468917047631576,0.7959199440197361,-1.6555560793151458,-1.5606582188138423,-1.3511947430677682,0.14982693802406832,2.396566070275909,1.0
57,0.15860493833999723,1.816440319173641,-0.5692766614765676,3.4577062099245306,0.07114378915536723,0.9894219329062846,1.4324680872417832,3.89699916797872,-3.032052454168025,4.472464363778758,-2.368194507850737,4.300355483867625,3.1035312278247966,-2.174644466282637,3.0223896393810925,-3.032052454168025,0.07114378915536723,0.15860493833999723,3.4577062099245306,4.300355483867625,1.0
58,1.546750332790134,-1.1625115809858633,-2.5656721101867475,1.384560560859947,-1.3806444181056428,0.1039834925966453,-2.655239824440372,-1.3879785698920717,-0.9137368225533707,-0.7145852672279547,-1.833982771840036,-1.9086635210854213,4.66136237314738,-1.8962006417572645,2.790228272642964,-0.9137368225533707,-1.3806444181056428,1.546750332790134,1.384560560859947,-1.9086635210854213,1.0
59,-0.26207216529979915,0.26459142668287516,-1.8085454288552292,-4.434073890353879,3.2796345882895377,-0.20072115635648324,-2.033287426114529,-8.581865537363493,0.21142795418636307,-2.0683111590534726,2.343433739728577,-2.5123822221282217,-0.4784961372063421,4.116440877014019,-3.0518999204207162,0.21142795418636307,3.2796345882895377,-0.26207216529979915,-4.434073890353879,-2.5123822221282217,1.0
60,-1.1210237602094215,-1.5673817282561577,-1.7268452273052584,4.375893905788027,-4.90334415350701,1.9370813447083288,-1.7784708715268105,2.732551304940979,-3.1153631081614472,1.7216028621721247,-3.4393976402502173,1.640561754897114,3.120272535327308,-2.1115967937049396,3.7290448658680604,-3.1153631081614472,-4.90334415350701,-1.1210237602094215,4.375893905788027,1.640561754897114,1.0
61,-0.8368116236951318,1.489214422217938,-3.8106236100420974,3.596560672512325,0.18529044431715702,2.9105699591793988,-3.5242864649241796,-0.7927918249883619,-0.30233762347259807,3.648713679484513,2.350585290039269,1.8033538489482246,4.256591371719865,-1.6402904909783214,1.3177210286121894,-0.30233762347259807,0.18529044431715702,-0.8368116236951318,3.596560672512325,1.8033538489482246,1.0
62,-4.941506649455928,-0.09916655648679673,-4.018757969572938,0.2715830834410151,-4.077005970968935,-0.15088310392897641,-4.8310820709203846,-3.0566752886627904,-1.3602555746003187,1.0130026470410916,1.4515431133462253,-3.056109987368398,0.08372111810650329,4.602164625412621,0.46821654883784825,-1.3602555746003187,-4.077005970968935,-4.941506649455928,0.2715830834410151,-3.056109987368398,1.0
63,-2.0657258773804923,-0.8172031377597269,-5.289853418046723,-1.040413833713358,-2.7154508110665176,-1.0724448472699706,-4.806073124045517,-6.218923927200671,-0.5648580030895972,-0.9087863413624773,0.0647480198200252,-3.8619004501221275,-0.6863044837265522,5.599583202707592,2.5512831709030896,-0.5648580030895972,-2.7154508110665176,-2.0657258773804923,-1.040413833713358,-3.8619004501221275,1.0
64,-0.5629050902208173,4.516106448406471,0.9814883282277176,0.7213112792816019,1.1320588125911062,1.6473177551514087,3.1387501622581437,-1.556284174591962,-2.717636464516115,1.932436622395042,-1.6242504239999889,0.07592867073856013,2.406105222467474,0.04842072101795791,1.723438769047759,-2.717636464516115,1.1320588125911062,-0.5629050902208173,0.7213112792816019,0.07592867073856013,1.0
65,-2.6554108765565037,1.5260195581392393,0.5732862756846844,1.2764569284866936,-3.9824133142851568,4.066677215731456,-1.9649592745534163,-0.9886812801759272,0.41728163378152017,-0.31299345981096094,-1.3207990517681722,-0.13146503021025957,1.0754911304718409,1.0649286112583431,-1.3101766977521256,0.41728163378152017,-3.9824133142851568,-2.6554108765565037,1.2764569284866936,-0.13146503021025957,1.0
66,-0.037265604890009074,1.2757730609462716,-2.5355134180286996,2.5104730655215217,-0.09319768129841777,1.085774989226659,1.2766708032056533,-0.06262932724902304,-2.818807418387725,2.0269807552834367,-3.053055329849113,-0.4599738229573862,3.5129064647141015,-1.9074582166588816,5.102702994440421,-2.818807418387725,-0.09319768129841777,-0.037265604890009074,2.5104730655215217,-0.4599738229573862,1.0
67,1.5787991165892943,0.7104375028210381,-4.449317950298584,0.642268028586397,1.0345004576462826,0.717334155433393,-0.24451182410943006,-1.6153911874242732,-1.5330037456733674,2.6037821138210155,0.30693694395251137,4.344561358050587,-1.0158773046592096,2.808682163719176,3.689234485150349,-1.5330037456733674,1.0345004576462826,1.5787991165892943,0.642268028586397,4.344561358050587,1.0
68,-1.3484790449770236,0.7776937876325326,0.34027377938245285,-0.0016679708723184028,2.652704671571264,2.1669876709895837,-1.0303541987210376,-2.3428348144681808,-1.3357362046963788,0.40704665001155893,-0.5562740359553057,2.513692416718688,-1.5153776658978728,0.7224242485494199,3.0333436753218024,-1.3357362046963788,2.652704671571264,-1.3484790449770236,-0.0016679708723184028,2.513692416718688,1.0
69,0.3534495458958218,3.0345448408209923,-4.577098035075123,3.9467980072001225,-5.75268254814241,0.8560782076657704,-0.37584516408975954,-4.0430660301889585,-1.1003466995664675,-1.3084516249448508,-0.9511673494528273,0.3132594897206892,0.36056389512144693,5.602152343006667,-1.83293828786499,-1.1003466995664675,-5.75268254814241,0.3534495458958218,3.9467980072001225,0.3132594897206892,1.0
70,0.4495720923405524,1.1500214123090786,-0.814848849921224,2.018326436893734,-4.4705366068639485,2.8138479855085725,-3.8527336512164494,-0.45950650093439016,-0.1880090315703341,1.018976164736557,0.4086303723111575,2.472043205539042,1.745654557073852,-0.7658048408718152,-0.3155020042214718,-0.1880090315703341,-4.4705366068639485,0.4495720923405524,2.018326436893734,2.472043205539042,1.0
71,1.4346176140057243,1.0591281526963325,-3.691431140800019,0.27853567991174133,3.5149999498421938,-2.8528029388778258,-1.4935969711468369,-1.3236965554589224,-0.4919244152259763,3.1398879529178076,0.18638637047255968,2.2198820892519247,1.5697512980037278,-0.07182391521628029,2.504697605876438,-0.4919244152259763,3.5149999498421938,1.4346176140057243,0.27853567991174133,2.2198820892519247,1.0
